energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre,plot
0.586,189.978,0.326,-7.966,0.0787,0.295,HUMBE,4,0.0605,71,spotify:track:0v9UztY5A12cJUsWD7PZzS,0v9UztY5A12cJUsWD7PZzS,AMOR DE CINE,0.0,1,6,262309,0.531,music,"latin,chill","""AMOR DE CINE""는 중간 정도의 에너지를 지닌 곡으로, 차분하면서도 감성적인 분위기를 자아냅니다. 템포가 빠르지만, 낮은 댄스 가능성과 함께 우울한 느낌의 발라드처럼 들리며, 듣는 이에게 잔잔한 감정을 불러일으킵니다. 전체적으로는 따뜻한 멜로디와 함께 감정이 섞인 여유로운 순간을 선사하는 곡입니다."
0.361,121.059,0.606,-16.031,0.38,0.621,George Strait,4,0.0346,70,spotify:track:4TnUKixNWMfajncgdSwFoi,4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,3.39e-05,1,9,173467,0.264,music,"country,classic","""Amarillo By Morning""은 부드럽고 따뜻한 분위기를 지닌 곡입니다. 중간 정도의 에너지를 가지고 있으며, 경쾌한 리듬이 특징으로, 듣는 이로 하여금 자연스럽게 몸을 흔들게 만듭니다. 장조로 구성되어 있어 긍정적인 감정을 불러일으키며, 잔잔한 멜로디가 마음을 편안하게 해주는 느낌을 줍니다."
0.748,115.01,0.752,-3.755,0.105,0.497,"Trap Capos, Noriel, Bad Bunny, Almighty",4,0.0895,70,spotify:track:2sA4woGW5KgEgGXXxOKPAZ,2sA4woGW5KgEgGXXxOKPAZ,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,0.0,1,6,295304,0.289,music,"hip-hop,trap","""Amigos y Enemigos""는 에너지가 넘치는 비트와 함께 경쾌한 분위기를 자아냅니다. 중간 정도의 밝은 감정과 함께 댄스하기 좋은 리듬이 특징으로, 청중을 끌어들이는 매력이 있습니다. 전체적으로는 현대적인 힙합과 트랩의 요소가 잘 결합되어 있어, 파티나 클럽에서 즐기기에 적합한 곡입니다."
0.506,133.403,0.469,-6.283,0.102,0.217,ECLIPSE,4,0.0291,70,spotify:track:1OhIn0L6iofnk5bjalWfHq,1OhIn0L6iofnk5bjalWfHq,Sudden Shower,0.0,1,0,233031,0.587,music,"korean,drama","""Sudden Shower""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 자아냅니다. 낮은 발란스 수치와 함께 느껴지는 우울한 감정은 비 오는 날의 쓸쓸함을 연상시키며, 잔잔한 멜로디가 마음을 차분하게 감싸줍니다. 133 BPM의 템포는 곡에 적당한 리듬감을 부여하면서도, 전체적으로는 부드럽고 서정적인 느낌을 유지하고 있습니다."
0.791,122.085,0.571,-5.935,0.0612,0.585,"Kygo, Zak Abel, Nile Rodgers",4,0.0741,70,spotify:track:4QfikoJtCEiOj7G5R9m3sP,4QfikoJtCEiOj7G5R9m3sP,For Life (feat. Nile Rodgers),0.0,1,1,175803,0.0494,music,"electronic,tropical","""For Life""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 에너지가 높고, 장조로 구성되어 있어 듣는 이에게 긍정적인 감정을 불러일으킵니다. 122 BPM의 리드미컬한 비트와 함께 댄스하기 좋은 요소들이 가득해, 여름의 해변에서 즐기는 듯한 상쾌한 느낌을 선사합니다."
0.801,104.986,0.778,-7.326,0.0912,0.914,Asake,4,0.106,70,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,0.000155,0,6,157714,0.692,music,"arabic,modern","""Lonely At The Top""은 강렬한 에너지를 지닌 곡으로, 경쾌한 비트와 함께 리드미컬한 요소들이 돋보입니다. 밝은 분위기를 가진 발라드와는 달리, 단조의 음색이 곡에 깊이와 감정을 더해주며, 듣는 이로 하여금 묘한 감성을 느끼게 합니다. 중간 템포와 높은 댄스 가능성 덕분에, 이 곡은 감정적으로 풍부하면서도 리드미컬한 매력을 지니고 있어, 듣는 이로 하여금 자연스럽게 몸을 흔들게 만드는 힘이 있습니다."
0.819,110.14,0.726,-7.094,0.27,0.636,Young Jonn,4,0.106,70,spotify:track:4KZMoDuxwSYP63bhbnMqe3,4KZMoDuxwSYP63bhbnMqe3,Stronger,9.65e-05,1,8,141818,0.477,music,"arabic,modern","""Stronger""는 에너지가 넘치고 경쾌한 분위기를 자아내는 곡입니다. 중간 템포와 함께 댄스하기 좋은 요소들이 가득해, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 밝은 장조의 조화로운 멜로디는 긍정적인 감정을 불러일으키며, 현대적인 아랍 음악의 매력을 잘 담아내고 있습니다."
0.867,124.015,0.747,-7.311,0.114,0.684,"Fred again.., Obongjayar",4,0.088,70,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,3YgtkOxZsTuaZdL8McA1FQ,adore u,0.00413,1,0,220653,0.582,music,"electronic,techno","""adore u""는 에너지가 넘치는 전자 음악으로, 경쾌한 비트와 함께 사람들을 춤추게 만드는 매력이 있습니다. 밝고 긍정적인 분위기를 자아내는 장조의 멜로디가 특징이며, 중간 템포로 리드미컬한 흐름을 유지합니다. 적당한 어쿠스틱 요소가 더해져 따뜻한 감성을 느낄 수 있는 곡입니다."
0.78,134.937,0.724,-5.407,0.139,0.72,"Central Cee, JRK 19",5,0.354,70,spotify:track:14DLZ9FaTofhnXBiV38axE,14DLZ9FaTofhnXBiV38axE,Bolide Noir,0.0,0,1,170800,0.294,music,"hip-hop,french","""Bolide Noir""는 강렬한 에너지를 지닌 힙합 트랙으로, 리드미컬한 비트와 함께 듣는 이의 몸을 자연스럽게 움직이게 만드는 댄스 가능성을 가지고 있습니다. 곡의 분위기는 약간 어두운 단조로, 감정적으로 깊이 있는 느낌을 주며, 동시에 경쾌한 멜로디가 조화를 이루어 긍정적인 감정을 불러일으킵니다. 전체적으로 세련되고 현대적인 사운드가 돋보이며, 강한 존재감을 느낄 수 있는 곡입니다."
0.128,159.679,0.599,-17.261,0.115,0.367,Billie Eilish,4,0.109,70,spotify:track:4HOryCnbme0zBnF8LWij3f,4HOryCnbme0zBnF8LWij3f,Getting Older,0.121,1,10,244221,0.974,music,"ambient,academic","""Getting Older""는 부드럽고 차분한 분위기를 자아내는 곡입니다. 낮은 에너지와 높은 어쿠스틱 특성 덕분에 듣는 이에게 편안함을 주며, 감정적으로 깊이 있는 여운을 남깁니다. 빠른 템포에도 불구하고, 전체적으로는 성숙한 감성을 담고 있어, 삶의 변화와 성장을 반영하는 듯한 느낌을 줍니다."
0.304,78.997,0.538,-11.79,0.164,0.065,Lana Del Rey,3,0.0352,70,spotify:track:4qUtC2BwFC154Ha8YQRrkk,4qUtC2BwFC154Ha8YQRrkk,How to disappear,0.000631,1,9,228071,0.613,music,"ambient,academic","이 곡은 부드럽고 몽환적인 분위기를 자아내며, 감정적으로 깊이 있는 느낌을 전달합니다. 낮은 에너지와 음의 밝기가 낮아 우울한 감성을 느끼게 하며, 느린 템포와 높은 어쿠스틱 성분이 자연과의 연결감을 강조합니다. 전체적으로 차분하고 사색적인 느낌을 주어, 듣는 이로 하여금 내면의 세계로 빠져들게 만드는 매력이 있습니다."
0.00362,69.677,0.235,-37.822,0.0956,0.0885,Yehezkel Raz,4,0.0441,70,spotify:track:2kbruQXVXFmxxm4l75zuwy,2kbruQXVXFmxxm4l75zuwy,Behind Every Decision,0.79,0,3,105941,0.995,music,"classical,modern","""Behind Every Decision""은 매우 낮은 에너지와 우울한 분위기를 지닌 곡입니다. 잔잔한 템포와 높은 어쿠스틱 특성 덕분에 깊은 감정과 사색을 유도하며, 마이너 모드의 사용이 곡에 쓸쓸함을 더합니다. 전체적으로 이 곡은 듣는 이에게 고요하고 차분한 느낌을 주며, 내면의 감정을 탐구하게 만드는 매력이 있습니다."
0.886,145.781,0.202,-3.805,0.643,0.192,My Chemical Romance,4,0.0816,70,spotify:track:1yKAqZoi8xWGLCf5vajroL,1yKAqZoi8xWGLCf5vajroL,The Ghost of You,0.0,0,11,194253,0.0286,music,"punk,pop punk","""The Ghost of You""는 강렬한 에너지를 지닌 곡으로, 빠른 템포와 함께 감정적으로 깊이 있는 분위기를 자아냅니다. 어두운 단조의 조화 속에서 슬픔과 고뇌가 느껴지며, 발랄한 댄스 비트와는 거리가 먼 차분한 감정이 드러납니다. 전체적으로 강한 감정의 소용돌이에 휘말리는 듯한 느낌을 주며, 듣는 이에게 깊은 여운을 남깁니다."
0.428,149.705,0.641,-9.29,0.0579,0.53,Boyz II Men,3,0.024,70,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,0.0,0,5,351467,0.0666,music,"blues,classic","""End Of The Road""는 감정적으로 깊이 있는 블루스의 매력을 지닌 곡입니다. 중간 정도의 에너지를 가지고 있으며, 약간의 우울함이 느껴지는 단조의 멜로디가 청중의 마음을 사로잡습니다. 149 BPM의 빠른 템포와 함께, 댄스하기에 적당한 리듬이 흐르지만, 전체적으로는 애절한 분위기를 유지하며 듣는 이에게 깊은 여운을 남깁니다."
0.128,109.986,0.522,-18.717,0.0941,0.124,"Kina, Adriana Proenza",4,0.0357,70,spotify:track:58wyJLv6yH1La9NIZPl3ne,58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,0.026,1,4,187932,0.894,music,"lofi,hip-hop","""Can We Kiss Forever?""는 부드럽고 차분한 분위기를 자아내는 곡입니다. 낮은 에너지와 밝은 장조의 조화로, 듣는 이에게 편안함과 여유를 선사합니다. 잔잔한 비트와 높은 어쿠스틱 성분이 어우러져, 마치 따뜻한 햇살 아래에서 느긋하게 시간을 보내는 듯한 느낌을 줍니다."
0.725,123.28,0.49,-3.304,0.0983,0.335,Amy Winehouse,4,0.0392,70,spotify:track:30FURVTCpbKyykjSEQzGkH,30FURVTCpbKyykjSEQzGkH,Back To Black,2.68e-05,1,10,240440,0.123,music,"pop,soft","""Back To Black""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 자아냅니다. 약간 우울한 느낌의 발라드로, 밝은 장조임에도 불구하고 낮은 발란스가 슬픔과 그리움을 전달합니다. 리드미컬한 비트와 함께, 감성적인 멜로디가 어우러져 듣는 이에게 잔잔한 여운을 남기는 곡입니다."
0.767,160.084,0.718,-5.641,0.114,0.519,Lil Skies,4,0.166,70,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,7oJrVhiTPZGBXWPwhxjy9S,Lust,0.0,1,9,156000,0.138,music,"hip-hop,melodic","""Lust""는 강렬한 에너지를 지닌 곡으로, 빠른 비트와 경쾌한 리듬이 특징입니다. 160 BPM의 템포는 듣는 이로 하여금 자연스럽게 몸을 움직이게 만들며, 중간 정도의 발랄함과 긍정적인 분위기를 전달합니다. 전체적으로는 경쾌하면서도 약간의 감정이 섞인 멜로디가 인상적이며, 힙합의 매력을 잘 살리고 있습니다."
0.817,128.078,0.883,-5.414,0.11,0.595,"AronChupa, Little Sis Nora",4,0.235,70,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,0.00449,1,0,166849,0.601,music,"electronic,modern","""I'm an Albatraoz""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 높은 에너지와 댄스 가능성 덕분에 듣는 이로 하여금 자연스럽게 몸을 움직이게 만들며, 밝은 장조의 조화가 긍정적인 감정을 더합니다. 중간 정도의 음향적 요소가 더해져 전자 음악의 현대적인 매력을 느낄 수 있는 트랙입니다."
0.706,80.823,0.445,-9.803,0.205,0.768,Thin Lizzy,4,0.0461,70,spotify:track:43DeSV93pJPT4lCZaWZ6b1,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,0.000252,1,8,266720,0.234,music,"rock,classic","""The Boys Are Back In Town""은 강렬한 에너지를 지닌 록 곡으로, 듣는 이에게 활력을 불어넣습니다. 밝고 경쾌한 장조의 분위기가 돋보이며, 중간 템포로 편안하게 감상할 수 있는 매력이 있습니다. 전체적으로는 다소 그루비하면서도 힘찬 느낌을 주어, 친구들과의 재회나 즐거운 순간을 떠올리게 하는 곡입니다."
0.748,125.896,0.503,-4.124,0.343,0.356,"Alesso, Tove Lo",4,0.0619,70,spotify:track:3zU9rdflI65tK4dkkNSp77,3zU9rdflI65tK4dkkNSp77,Heroes (we could be),0.0,1,5,210013,0.0305,music,"electronic,modern","이 곡은 강렬한 에너지를 지닌 전자 음악으로, 활기찬 비트와 함께 희망적인 분위기를 전달합니다. 다소 어두운 감정이 느껴지는 발라드적 요소가 있지만, 장조의 밝은 멜로디가 그 분위기를 상쇄하며 듣는 이에게 긍정적인 감정을 불러일으킵니다. 중간 정도의 댄스 가능성을 가진 이 곡은 클럽이나 파티에서 즐기기에 적합하며, 리드미컬한 템포가 사람들을 자연스럽게 움직이게 만듭니다."
0.588,114.929,0.712,-5.332,0.21,0.471,Lil Tecca,4,0.0543,70,spotify:track:00n83h3zn2IrySO4Q4aTrG,00n83h3zn2IrySO4Q4aTrG,Down With Me,0.0,0,9,120035,0.112,music,"hip-hop,melodic","""Down With Me""는 중간 정도의 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 감정적인 멜로디가 어우러져 있습니다. 약간의 우울함이 느껴지는 단조의 분위기 속에서, 댄스하기 좋은 요소들이 잘 결합되어 있어 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 전체적으로는 차분하면서도 매력적인 힙합 사운드가 돋보이는 곡입니다."
0.662,150.047,0.709,-4.55,0.108,0.439,Juice WRLD,4,0.0767,70,spotify:track:0flSGzqHO12p9fU9kqaHGE,0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,0.0,1,8,218349,0.00966,music,"hip-hop,melodic","""Flaws And Sins""는 경쾌한 비트와 함께 에너지가 넘치는 곡으로, 빠른 템포와 높은 댄스 가능성 덕분에 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 그러나 발라드적인 요소가 섞여 있어 감정적인 깊이를 느낄 수 있으며, 약간의 우울함이 감도는 분위기를 자아냅니다. 전체적으로는 밝은 장조의 조화로운 멜로디가 특징적이지만, 가사와 감정의 복잡함이 곡에 독특한 매력을 더하고 있습니다."
0.463,124.084,0.929,-8.651,0.0634,0.755,Bob Marley & The Wailers,4,0.308,70,spotify:track:7BfW1eoDh27W69nxsmRicb,7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,5.3e-06,1,9,255840,0.143,music,"reggae,classic","""Buffalo Soldier""는 경쾌하고 긍정적인 분위기를 지닌 곡입니다. 중간 정도의 에너지를 바탕으로, 댄스하기 좋은 리듬과 함께 밝은 장조의 멜로디가 조화를 이루어 듣는 이에게 즐거움을 선사합니다. 124 BPM의 템포는 여유로운 흐름을 유지하면서도, 활기찬 느낌을 주어 자연스럽게 몸을 움직이게 만듭니다."
0.949,129.984,0.554,-4.928,0.2,0.233,Avenged Sevenfold,4,0.0787,70,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,9.98e-05,1,2,374453,0.000318,music,"metal,classic","""Nightmare""는 강렬한 에너지를 지닌 메탈 곡으로, 듣는 이에게 압도적인 힘을 전달합니다. 다소 어두운 분위기를 가진 이 곡은 낮은 발랄함과 함께 중간 정도의 댄스 가능성을 지니고 있어, 리드미컬한 요소가 느껴지지만 전반적으로는 긴장감이 감돕니다. 빠른 템포와 높은 볼륨으로 인해 청중을 사로잡는 강렬한 사운드가 특징입니다."
0.624,170.076,0.505,-6.526,0.314,0.413,Noah Kahan,4,0.0373,70,spotify:track:0jkzxxDG8z3Y5OmfNl1VM0,0jkzxxDG8z3Y5OmfNl1VM0,Homesick,1.06e-05,1,6,194417,0.0253,music,"folk,indie","""Homesick""은 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 멜로디가 특징입니다. 빠른 템포와 함께 약간의 경쾌함을 느낄 수 있지만, 전체적으로는 다소 우울한 분위기를 자아냅니다. 장조의 밝은 음색이지만, 발라드적인 요소가 섞여 있어 듣는 이에게 고향에 대한 그리움을 불러일으키는 듯한 느낌을 줍니다."
0.58,127.402,0.741,-9.05,0.212,0.944,Pat Benatar,4,0.0304,70,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,3.61e-05,1,4,171267,0.117,music,"rock,classic","""Hit Me With Your Best Shot""는 강렬한 에너지를 지닌 록 곡으로, 경쾌한 비트와 함께 자신감 넘치는 분위기를 자아냅니다. 밝은 장조로 구성되어 있어 듣는 이에게 긍정적인 감정을 불러일으키며, 댄스하기 좋은 리듬이 특징입니다. 전체적으로 힘찬 멜로디와 함께 도전적인 메시지를 담고 있어, 활기찬 순간에 잘 어울리는 곡입니다."
0.801,133.769,0.651,-7.34,0.0825,0.776,The Clash,4,0.0514,70,spotify:track:5jzma6gCzYtKB1DbEwFZKH,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,0.0,1,0,200480,0.123,music,"rock,classic","""London Calling""은 강렬한 에너지를 지닌 곡으로, 활기차고 긍정적인 분위기를 전달합니다. 빠른 템포와 함께 경쾌한 리듬이 어우러져 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 전체적으로 장조의 밝은 느낌이 감도는 이 곡은 록의 클래식한 매력을 잘 살리고 있습니다."
0.944,146.347,0.27,-4.199,0.116,0.606,Bruce Springsteen,4,0.0975,70,spotify:track:6hTcuIQa0sxrrByu9wTD7s,6hTcuIQa0sxrrByu9wTD7s,Born to Run,2.05e-05,1,4,269920,0.00501,music,"rock,classic","""Born to Run""은 강렬한 에너지를 지닌 곡으로, 빠른 템포와 함께 힘찬 리듬이 특징입니다. 장조로 구성되어 있어 희망적이고 긍정적인 분위기를 자아내며, 듣는 이에게 자유와 도전의 감정을 불러일으킵니다. 다소 낮은 댄스 가능성에도 불구하고, 강렬한 사운드와 함께 전해지는 감정은 듣는 이로 하여금 깊은 몰입을 경험하게 합니다."
0.564,77.972,0.856,-6.295,0.134,0.483,Lil Baby,4,0.392,70,spotify:track:4Iedi94TIaB2GGb1nMB68v,4Iedi94TIaB2GGb1nMB68v,On Me,0.0,0,6,135960,0.00327,music,"hip-hop,gangster","""On Me""는 중간 정도의 에너지를 지닌 곡으로, 강렬한 비트와 함께 리드미컬한 요소가 돋보입니다. 댄스하기 좋은 경쾌함이 느껴지지만, 전체적으로는 약간 어두운 분위기를 자아내며, 단조의 조화가 곡의 감성을 더욱 깊게 만듭니다. 느긋한 템포 속에서 강한 메시지를 전달하는 힙합의 매력을 잘 표현하고 있습니다."
0.349,124.348,0.489,-14.295,0.0866,0.622,Santana,4,0.0323,70,spotify:track:4YMQXzscifAREG0a7KNGhB,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,0.0789,0,2,196467,0.676,music,"rock,classic","""Black Magic Woman""은 부드럽고 몽환적인 분위기를 자아내는 곡입니다. 낮은 에너지와 함께 감정적인 단조의 멜로디가 어우러져, 듣는 이에게 깊은 감성을 전달합니다. 적당한 템포와 높은 어쿠스틱 특성 덕분에, 이 곡은 잔잔하면서도 매혹적인 느낌을 주며, 리드미컬한 요소가 적절히 섞여 있어 감상하는 재미를 더합니다."
0.316,127.823,0.625,-12.124,0.194,0.452,Colter Wall,4,0.0815,70,spotify:track:43UV5Uk0ntzH6MP8Rx1RKh,43UV5Uk0ntzH6MP8Rx1RKh,The Devil Wears a Suit and Tie,0.238,0,6,236027,0.777,music,"folk,american","""The Devil Wears a Suit and Tie""는 차분하면서도 깊은 감성을 지닌 포크 음악입니다. 낮은 에너지와 단조의 조화가 어두운 분위기를 자아내며, 잔잔한 기타 선율이 감정적으로 울림을 줍니다. 적당한 템포와 댄스 가능성 덕분에 리드미컬한 느낌이 있지만, 전체적으로는 서정적이고 사색적인 분위기가 지배적입니다."
0.91,84.099,0.665,-4.682,0.227,0.887,Nas,4,0.223,70,spotify:track:0trHOzAhNpGCsGBEu7dOJo,0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,0.0,0,6,293973,0.0394,music,"hip-hop,90s","""N.Y. State of Mind""는 강렬한 에너지를 지닌 곡으로, 90년대 힙합의 정수를 잘 담고 있습니다. 어두운 단조의 분위기 속에서 리드미컬한 비트가 흐르며, 듣는 이로 하여금 깊은 몰입감을 선사합니다. 다소 느린 템포에도 불구하고, 댄스하기 좋은 요소가 가미되어 있어 도시의 복잡한 감정을 느끼게 하는 매력이 있습니다."
0.734,97.044,0.918,-2.832,0.191,0.608,Outkast,4,0.269,70,spotify:track:2vfvGlqCB7oertO5VLE0sz,2vfvGlqCB7oertO5VLE0sz,ATLiens,8.01e-06,0,11,230693,0.0296,music,"hip-hop,90s","""ATLiens""는 강렬한 에너지를 지닌 힙합 트랙으로, 리드미컬한 비트와 함께 댄스하기 좋은 요소들이 가득합니다. 약간 어두운 분위기의 단조로, 청중에게 깊은 감정을 불러일으키며, 90년대의 독특한 매력을 잘 담아내고 있습니다. 전체적으로 세련되면서도 강력한 사운드가 돋보이는 곡입니다."
0.611,102.304,0.897,-10.489,0.0894,0.769,Cypress Hill,4,0.211,70,spotify:track:1oTHteQbmJw15rPxPVXUTv,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,0.186,1,11,208267,0.0291,music,"hip-hop,90s","""Insane in the Brain""은 경쾌하고 에너지가 넘치는 분위기를 자아냅니다. 댄스하기 좋은 리듬과 함께 밝은 장조의 멜로디가 조화를 이루어, 듣는 이로 하여금 흥을 돋우는 느낌을 줍니다. 전체적으로 강렬하면서도 즐거운 느낌을 주는 이 곡은 90년대 힙합의 매력을 잘 담고 있습니다."
0.288,110.927,0.687,-10.415,0.0986,0.308,Billie Eilish,4,0.045,70,spotify:track:4ak9GGe6afmi2HbxEjvhIC,4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,0.0,1,2,194887,0.863,music,"ambient,academic","""Male Fantasy""는 부드럽고 몽환적인 분위기를 자아내는 곡입니다. 낮은 에너지와 높은 어쿠스틱 특성 덕분에 편안하고 차분한 느낌을 주며, 감정적으로 깊이 있는 사운드를 전달합니다. 중간 템포와 장조의 조화로 인해 희망적이면서도 약간의 우울함이 느껴지는 복합적인 감정을 불러일으킵니다."
0.727,150.062,0.477,-4.053,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4,0.286,70,spotify:track:1EJIcDYXwSqipW5dFe4uJz,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0.0,1,2,236524,0.000866,music,"hip-hop,gangster","""EVERY CHANCE I GET""는 강렬한 에너지를 지닌 곡으로, 빠른 템포와 함께 강한 비트가 특징입니다. 다소 어두운 분위기를 자아내는 낮은 발란스와 함께, 댄스하기에는 적당한 리듬을 가지고 있어 청중을 끌어당깁니다. 전체적으로 힘찬 비트와 함께 자신감 넘치는 메시지를 전달하는 힙합 트랙입니다."
0.833,129.885,0.551,-5.217,0.0632,0.145,"Armin van Buuren, Trevor Guthrie",5,0.03,70,spotify:track:5GjnIpUlLGEIYk052ISOw9,5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,2.77e-06,1,8,204360,0.0391,music,"electronic,modern","""This Is What It Feels Like""는 강렬한 에너지를 지닌 전자 음악으로, 청중을 압도하는 비트와 함께 감정의 깊이를 전달합니다. 밝은 장조의 조화 속에서도 다소 우울한 분위기가 감돌며, 낮은 발란스 수치는 곡의 감정적 긴장감을 더욱 부각시킵니다. 중간 정도의 댄스 가능성과 적당한 템포는 클럽에서의 즐거운 순간을 연상시키지만, 동시에 내면의 복잡한 감정을 느끼게 하는 매력이 있습니다."
0.571,101.955,0.695,-6.249,0.118,0.726,ヨルシカ,4,0.111,70,spotify:track:5eY7692tmgHB9dbmq6wa2M,5eY7692tmgHB9dbmq6wa2M,晴る,3.58e-06,0,11,270705,0.032,music,"j-pop,anime","이 곡은 부드러운 리듬과 함께 감정적인 깊이를 지닌 분위기를 전달합니다. 에너지가 적당히 높고, 밝은 느낌의 발라드 요소가 가미되어 있어 듣는 이에게 희망적인 감정을 불러일으킵니다. 다소 어두운 단조의 조화 속에서도 경쾌한 댄스 비트가 어우러져, 감성적인 멜로디와 함께 잔잔한 여운을 남기는 매력이 있습니다."
0.691,167.029,0.836,-4.222,0.282,0.703,"GloRilla, Sexyy Red",4,0.363,70,spotify:track:4VI2Y5xg4gYynQqNQNQbTN,4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),0.0,1,1,149461,0.00586,music,"pop,mainstream","이 곡은 경쾌하고 활기찬 분위기를 자아냅니다. 높은 에너지와 댄스 가능성 덕분에 듣는 이로 하여금 자연스럽게 몸을 움직이게 만들며, 밝은 장조의 조화가 긍정적인 감정을 더욱 강조합니다. 빠른 템포와 강렬한 사운드는 파티나 클럽에서의 즐거운 순간을 연상시키며, 듣는 이에게 활력을 불어넣는 매력이 있습니다."
0.65,129.993,0.727,-5.357,0.111,0.668,Ne-Yo,4,0.0337,70,spotify:track:6Hn9Uc1mMNfqChXU3txNke,6Hn9Uc1mMNfqChXU3txNke,Mad,0.0,1,0,254533,0.662,music,"blues,classic","""Mad""는 경쾌하면서도 감정적인 분위기를 지니고 있습니다. 에너지가 적당히 높고, 밝은 장조로 구성되어 있어 듣는 이에게 긍정적인 감정을 불러일으킵니다. 또한, 댄스하기 좋은 리듬과 함께 아크루스틱한 요소가 가미되어 있어, 깊이 있는 감성을 느끼게 하면서도 즐거운 분위기를 유지합니다."
0.621,140.036,0.583,-6.902,0.181,0.399,"Beyoncé, JAY-Z",4,0.0479,70,spotify:track:6jG2YzhxptolDzLHTGLt7S,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),0.00106,0,5,323480,0.00972,music,"blues,classic","""Drunk in Love""는 강렬한 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 깊은 감정을 전달합니다. 다소 어두운 분위기의 단조로 구성되어 있어, 사랑의 복잡한 감정을 표현하며, 빠른 템포가 긴장감을 더합니다. 댄스하기 좋은 요소도 있지만, 전체적으로는 감성적인 블루스의 매력을 느낄 수 있는 곡입니다."
0.542,135.14,0.926,-5.064,0.0877,0.564,"Lil Baby, 42 Dugg",4,0.293,70,spotify:track:6gxKUmycQX7uyMwJcweFjp,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),0.0,1,1,181929,0.135,music,"hip-hop,trap","""We Paid""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 중간 정도의 에너지를 지니면서도 높은 댄스 가능성을 보여주어, 리듬에 맞춰 몸을 움직이고 싶어지는 느낌을 줍니다. 밝은 장조로 구성되어 있어 긍정적인 감정을 불러일으키며, 트랩 비트와 함께 강렬한 사운드가 어우러져 듣는 이로 하여금 흥을 돋우는 매력을 지니고 있습니다."
0.629,70.568,0.513,-9.055,0.146,0.498,Stromae,4,0.19,70,spotify:track:2AMysGXOe0zzZJMtH3Nizb,2AMysGXOe0zzZJMtH3Nizb,Formidable,0.0,0,4,213933,0.0986,music,"electronic,french","""Formidable""은 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 전달합니다. 느린 템포와 단조의 조화가 슬프면서도 매력적인 느낌을 주며, 듣는 이로 하여금 복잡한 감정을 느끼게 합니다. 댄스하기에는 적당한 리듬이지만, 전반적으로는 차분하고 서정적인 요소가 강조된 곡입니다."
